PTS_home,REB_home,AST_home,,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
121,61,23,,4/5/2022,22101187,Final,1610612762,1610612763,2021,1610612762,121,0.417,0.674,0.316,23,61,1610612763,115,0.386,0.828,0.419,26,51,1
109,34,28,,4/5/2022,22101188,Final,1610612758,1610612740,2021,1610612758,109,0.513,0.909,0.367,28,34,1610612740,123,0.511,0.808,0.48,26,44,0
121,53,38,,4/5/2022,22101189,Final,1610612756,1610612747,2021,1610612756,121,0.49,0.778,0.359,38,53,1610612747,110,0.453,0.767,0.31,22,46,1
144,39,39,,4/3/2022,22101166,Final,1610612738,1610612764,2021,1610612738,144,0.615,0.692,0.523,39,39,1610612764,102,0.463,0.9,0.381,21,32,1
112,36,25,,4/3/2022,22101167,Final,1610612749,1610612742,2021,1610612749,112,0.442,0.722,0.375,25,36,1610612742,118,0.513,0.889,0.421,28,38,0
118,40,31,,4/3/2022,22101168,Final,1610612747,1610612743,2021,1610612747,118,0.533,0.667,0.3,31,40,1610612743,129,0.573,0.793,0.387,33,38,0
117,58,33,,4/3/2022,22101169,Final,1610612754,1610612765,2021,1610612754,117,0.479,0.789,0.316,33,58,1610612765,121,0.434,0.778,0.512,31,38,0
108,41,24,,4/3/2022,22101170,Final,1610612739,1610612755,2021,1610612739,108,0.449,0.742,0.455,24,41,1610612755,112,0.413,0.833,0.355,23,50,0
88,40,18,,4/3/2022,22101171,Final,1610612753,1610612752,2021,1610612753,88,0.353,0.593,0.273,18,40,1610612752,118,0.484,0.813,0.341,29,56,0
109,38,19,,4/3/2022,22101172,Final,1610612761,1610612748,2021,1610612761,109,0.422,0.794,0.308,19,38,1610612748,114,0.519,0.636,0.474,30,38,0
132,36,28,,4/3/2022,22101173,Final,1610612745,1610612750,2021,1610612745,132,0.565,0.69,0.4,28,36,1610612750,139,0.593,0.8,0.415,32,32,0
117,54,33,,4/3/2022,22101174,Final,1610612760,1610612756,2021,1610612760,117,0.494,0.778,0.415,33,54,1610612756,96,0.416,0.882,0.184,22,33,1
113,51,25,,4/3/2022,22101175,Final,1610612759,1610612757,2021,1610612759,113,0.452,0.767,0.333,25,51,1610612757,92,0.393,0.667,0.356,22,39,1
90,35,19,,4/3/2022,22101176,Final,1610612758,1610612744,2021,1610612758,90,0.383,0.875,0.212,19,35,1610612744,109,0.519,0.733,0.471,29,47,0
119,41,33,,4/3/2022,22101177,Final,1610612746,1610612740,2021,1610612746,119,0.474,0.8,0.477,33,41,1610612740,100,0.402,0.778,0.375,22,54,1
144,47,38,,4/2/2022,22101161,Final,1610612755,1610612766,2021,1610612755,144,0.609,0.81,0.488,38,47,1610612766,114,0.483,0.792,0.367,34,32,1
101,35,19,,4/2/2022,22101162,Final,1610612752,1610612739,2021,1610612752,101,0.403,0.765,0.433,19,35,1610612739,119,0.543,0.762,0.441,26,43,0
122,54,18,,4/2/2022,22101163,Final,1610612737,1610612751,2021,1610612737,122,0.419,0.755,0.317,18,54,1610612751,115,0.424,0.737,0.459,17,52,1
109,39,21,,4/2/2022,22101164,Final,1610612741,1610612748,2021,1610612741,109,0.43,0.897,0.265,21,39,1610612748,127,0.537,0.815,0.5,28,41,0
111,41,30,,4/2/2022,22101165,Final,1610612744,1610612762,2021,1610612744,111,0.476,0.917,0.417,30,41,1610612762,107,0.427,0.727,0.326,19,47,1
89,45,24,,4/1/2022,22101151,Final,1610612753,1610612761,2021,1610612753,89,0.43,0.909,0.314,24,45,1610612761,102,0.419,0.85,0.31,21,41,0
135,45,33,,4/1/2022,22101152,Final,1610612764,1610612742,2021,1610612764,135,0.544,0.909,0.515,33,45,1610612742,103,0.436,0.923,0.289,14,36,1
128,40,29,,4/1/2022,22101153,Final,1610612738,1610612754,2021,1610612738,128,0.542,0.929,0.364,29,40,1610612754,123,0.519,0.957,0.472,25,30,1
117,45,26,,4/1/2022,22101154,Final,1610612745,1610612758,2021,1610612745,117,0.423,0.692,0.378,26,45,1610612758,122,0.519,0.765,0.429,29,47,0
122,48,30,,4/1/2022,22101155,Final,1610612763,1610612756,2021,1610612763,122,0.451,0.821,0.292,30,48,1610612756,114,0.547,0.588,0.37,27,39,1
119,38,30,,4/1/2022,22101156,Final,1610612749,1610612746,2021,1610612749,119,0.532,0.611,0.32,30,38,1610612746,153,0.609,0.75,0.535,34,36,0
101,54,24,,4/1/2022,22101157,Final,1610612760,1610612765,2021,1610612760,101,0.429,0.621,0.324,24,54,1610612765,110,0.426,0.833,0.313,29,44,0
130,44,34,,4/1/2022,22101158,Final,1610612759,1610612757,2021,1610612759,130,0.568,0.786,0.432,34,44,1610612757,111,0.446,0.7,0.429,27,42,1
130,44,36,,4/1/2022,22101159,Final,1610612743,1610612750,2021,1610612743,130,0.535,0.897,0.343,36,44,1610612750,136,0.5,0.861,0.475,26,38,0
111,40,24,,4/1/2022,22101160,Final,1610612747,1610612740,2021,1610612747,111,0.476,0.71,0.407,24,40,1610612740,114,0.519,0.862,0.269,23,37,0
102,38,26,,3/31/2022,22101147,Final,1610612765,1610612755,2021,1610612765,102,0.5,0.667,0.286,26,38,1610612755,94,0.449,0.893,0.269,22,39,1
131,48,27,,3/31/2022,22100452,Final,1610612737,1610612739,2021,1610612737,131,0.495,0.857,0.436,27,48,1610612739,107,0.433,0.786,0.233,19,47,1
119,41,31,,3/31/2022,22101148,Final,1610612751,1610612749,2021,1610612751,119,0.464,0.688,0.486,31,41,1610612749,120,0.449,0.824,0.293,17,57,0
135,50,24,,3/31/2022,22101149,Final,1610612741,1610612746,2021,1610612741,135,0.49,0.781,0.345,24,50,1610612746,130,0.5,0.923,0.444,26,40,1
122,41,25,,3/31/2022,22101150,Final,1610612762,1610612747,2021,1610612762,122,0.511,0.625,0.341,25,41,1610612747,109,0.494,0.714,0.28,18,40,1
112,39,24,,3/30/2022,22101136,Final,1610612739,1610612742,2021,1610612739,112,0.506,0.773,0.44,24,39,1610612742,120,0.523,0.8,0.381,28,38,0
118,37,29,,3/30/2022,22101137,Final,1610612754,1610612743,2021,1610612754,118,0.454,0.783,0.3,29,37,1610612743,125,0.625,0.929,0.429,33,43,0
127,51,35,,3/30/2022,22101138,Final,1610612764,1610612753,2021,1610612764,127,0.511,0.769,0.361,35,51,1610612753,110,0.417,0.864,0.324,21,42,1
98,44,27,,3/30/2022,22101139,Final,1610612738,1610612748,2021,1610612738,98,0.412,0.739,0.297,27,44,1610612748,106,0.481,0.68,0.382,27,42,0
114,43,23,,3/30/2022,22101140,Final,1610612752,1610612766,2021,1610612752,114,0.471,0.692,0.364,23,43,1610612766,125,0.544,0.882,0.343,39,40,0
125,47,32,,3/30/2022,22101141,Final,1610612761,1610612750,2021,1610612761,125,0.5,0.733,0.5,32,47,1610612750,102,0.402,0.739,0.297,26,48,1
118,51,23,,3/30/2022,22101142,Final,1610612745,1610612758,2021,1610612745,118,0.457,0.76,0.31,23,51,1610612758,121,0.463,0.722,0.269,21,44,0
118,42,31,,3/30/2022,22101143,Final,1610612760,1610612737,2021,1610612760,118,0.471,0.704,0.415,31,42,1610612737,136,0.538,0.909,0.462,28,43,0
111,37,26,,3/30/2022,22101144,Final,1610612759,1610612763,2021,1610612759,111,0.506,0.813,0.4,26,37,1610612763,112,0.484,0.727,0.41,26,40,0
103,48,26,,3/30/2022,22101145,Final,1610612744,1610612756,2021,1610612744,103,0.422,0.8,0.342,26,48,1610612756,107,0.413,0.8,0.25,20,46,0
107,41,30,,3/30/2022,22101146,Final,1610612757,1610612740,2021,1610612757,107,0.459,0.833,0.333,30,41,1610612740,117,0.513,0.795,0.25,26,40,0
116,40,28,,3/29/2022,22101131,Final,1610612755,1610612749,2021,1610612755,116,0.483,0.778,0.39,28,40,1610612749,118,0.5,0.696,0.368,26,48,0
94,37,25,,3/29/2022,22101132,Final,1610612764,1610612741,2021,1610612764,94,0.481,0.706,0.231,25,37,1610612741,107,0.506,0.833,0.333,26,36,0
130,41,24,,3/29/2022,22101133,Final,1610612751,1610612765,2021,1610612751,130,0.553,0.912,0.536,24,41,1610612765,123,0.485,0.846,0.421,28,39,1
128,46,27,,3/29/2022,22101134,Final,1610612742,1610612747,2021,1610612742,128,0.517,0.783,0.435,27,46,1610612747,110,0.449,0.818,0.273,20,48,1
121,33,21,,3/29/2022,22101135,Final,1610612746,1610612762,2021,1610612746,121,0.494,0.857,0.417,21,33,1610612762,115,0.551,0.586,0.387,23,38,1
109,40,33,,3/28/2022,22101122,Final,1610612766,1610612743,2021,1610612766,109,0.473,0.667,0.31,33,40,1610612743,113,0.465,0.75,0.364,29,51,0
107,41,26,,3/28/2022,22101123,Final,1610612739,1610612753,2021,1610612739,107,0.446,0.87,0.317,26,41,1610612753,101,0.483,0.538,0.27,31,45,1
123,28,32,,3/28/2022,22101124,Final,1610612754,1610612737,2021,1610612754,123,0.517,0.889,0.472,32,28,1610612737,132,0.547,0.808,0.486,32,40,0
123,48,30,,3/28/2022,22101125,Final,1610612748,1610612758,2021,1610612748,123,0.544,1,0.475,30,48,1610612758,100,0.457,0.778,0.343,21,32,1
109,46,19,,3/28/2022,22101126,Final,1610612752,1610612741,2021,1610612752,109,0.427,0.6,0.343,19,46,1610612741,104,0.43,0.909,0.261,16,47,1
115,52,16,,3/28/2022,22101127,Final,1610612761,1610612738,2021,1610612761,115,0.434,0.722,0.256,16,52,1610612738,112,0.411,0.786,0.3,23,57,1
120,44,26,,3/28/2022,22101128,Final,1610612745,1610612759,2021,1610612745,120,0.413,0.857,0.408,26,44,1610612759,123,0.47,0.786,0.241,28,56,0
123,52,26,,3/28/2022,22101129,Final,1610612763,1610612744,2021,1610612763,123,0.467,0.714,0.4,26,52,1610612744,95,0.407,0.769,0.31,18,40,1
131,47,28,,3/28/2022,22101130,Final,1610612757,1610612760,2021,1610612757,131,0.455,0.692,0.4,28,47,1610612760,134,0.533,0.72,0.444,32,49,0
102,37,23,,3/27/2022,22101115,Final,1610612765,1610612752,2021,1610612765,102,0.459,0.889,0.276,23,37,1610612752,104,0.4,0.793,0.317,19,51,0
134,45,27,,3/27/2022,22101116,Final,1610612738,1610612750,2021,1610612738,134,0.563,0.905,0.436,27,45,1610612750,112,0.536,0.667,0.438,26,30,1
123,42,33,,3/27/2022,22101117,Final,1610612764,1610612744,2021,1610612764,123,0.524,0.864,0.571,33,42,1610612744,115,0.427,0.795,0.242,20,46,1
114,40,24,,3/27/2022,22101118,Final,1610612756,1610612755,2021,1610612756,114,0.517,0.647,0.481,24,40,1610612755,104,0.416,0.769,0.278,22,45,1
116,41,25,,3/27/2022,22101119,Final,1610612740,1610612747,2021,1610612740,116,0.484,0.792,0.333,25,41,1610612747,108,0.525,0.625,0.4,26,39,1
110,50,30,,3/27/2022,22101120,Final,1610612751,1610612766,2021,1610612751,110,0.443,0.654,0.206,30,50,1610612766,119,0.429,0.783,0.531,26,53,0
114,45,21,,3/27/2022,22101121,Final,1610612742,1610612762,2021,1610612742,114,0.519,0.708,0.5,21,45,1610612762,100,0.461,0.6,0.353,23,36,1
103,42,23,,3/26/2022,22101107,Final,1610612740,1610612759,2021,1610612740,103,0.444,0.684,0.313,23,42,1610612759,107,0.424,0.88,0.269,22,49,0
110,57,27,,3/26/2022,22101108,Final,1610612753,1610612758,2021,1610612753,110,0.425,1,0.361,27,57,1610612758,114,0.429,0.792,0.306,24,59,0
131,42,34,,3/26/2022,22101109,Final,1610612761,1610612754,2021,1610612761,131,0.607,0.737,0.469,34,42,1610612754,91,0.418,0.7,0.306,23,35,1
94,46,17,,3/26/2022,22101110,Final,1610612739,1610612741,2021,1610612739,94,0.415,0.704,0.226,17,46,1610612741,98,0.48,0.84,0.238,23,37,0
95,39,20,,3/26/2022,22101111,Final,1610612748,1610612751,2021,1610612748,95,0.44,0.731,0.294,20,39,1610612751,110,0.47,0.808,0.333,26,40,0
127,54,30,,3/26/2022,22101112,Final,1610612763,1610612749,2021,1610612763,127,0.48,0.696,0.351,30,54,1610612749,102,0.398,0.808,0.219,19,46,1
113,47,33,,3/26/2022,22101113,Final,1610612743,1610612760,2021,1610612743,113,0.482,0.958,0.258,33,47,1610612760,107,0.464,0.938,0.389,29,36,1
98,51,21,,3/26/2022,22101114,Final,1610612757,1610612745,2021,1610612757,98,0.398,0.706,0.3,21,51,1610612745,115,0.524,0.667,0.429,34,38,0
107,45,26,,3/25/2022,22101100,Final,1610612766,1610612762,2021,1610612766,107,0.466,0.706,0.382,26,45,1610612762,101,0.452,0.727,0.362,25,38,1
97,48,19,,3/25/2022,22101101,Final,1610612765,1610612764,2021,1610612765,97,0.411,0.929,0.188,19,48,1610612764,100,0.434,0.905,0.3,23,45,0
121,44,27,,3/25/2022,22101102,Final,1610612737,1610612744,2021,1610612737,121,0.517,0.789,0.378,27,44,1610612744,110,0.478,0.769,0.341,27,47,1
103,35,18,,3/25/2022,22101103,Final,1610612748,1610612752,2021,1610612748,103,0.5,0.84,0.364,18,35,1610612752,111,0.439,0.786,0.34,23,42,0
116,45,26,,3/25/2022,22101104,Final,1610612750,1610612742,2021,1610612750,116,0.512,0.792,0.344,26,45,1610612742,95,0.389,0.789,0.233,21,45,1
106,38,28,,3/25/2022,22101105,Final,1610612757,1610612745,2021,1610612757,106,0.506,0.739,0.15,28,38,1610612745,125,0.518,0.87,0.422,27,37,0
97,39,19,,3/25/2022,22101106,Final,1610612746,1610612755,2021,1610612746,97,0.4,0.84,0.32,19,39,1610612755,122,0.467,0.875,0.429,23,52,0
117,40,26,,3/24/2022,22101095,Final,1610612761,1610612739,2021,1610612761,117,0.472,0.895,0.432,26,40,1610612739,104,0.468,0.818,0.4,24,36,1
133,55,34,,3/24/2022,22101096,Final,1610612763,1610612754,2021,1610612763,133,0.538,0.706,0.5,34,55,1610612754,103,0.424,0.696,0.273,20,31,1
114,41,23,,3/24/2022,22101097,Final,1610612749,1610612764,2021,1610612749,114,0.519,0.875,0.457,23,41,1610612764,102,0.467,0.556,0.289,25,41,1
126,43,23,,3/24/2022,22101098,Final,1610612740,1610612741,2021,1610612740,126,0.494,0.941,0.414,23,43,1610612741,109,0.513,0.789,0.412,25,33,1
130,37,27,,3/24/2022,22101099,Final,1610612743,1610612756,2021,1610612743,130,0.593,0.704,0.469,27,37,1610612756,140,0.605,0.793,0.481,32,29,0
106,45,26,,3/23/2022,22101084,Final,1610612766,1610612752,2021,1610612766,106,0.472,0.529,0.283,26,45,1610612752,121,0.518,0.882,0.444,30,40,0
122,54,30,,3/23/2022,22101085,Final,1610612765,1610612737,2021,1610612765,122,0.5,0.88,0.364,30,54,1610612737,101,0.402,0.867,0.318,21,40,1
109,42,34,,3/23/2022,22101086,Final,1610612754,1610612758,2021,1610612754,109,0.462,1,0.389,34,42,1610612758,110,0.524,0.706,0.324,26,36,0
125,39,37,,3/23/2022,22101087,Final,1610612738,1610612762,2021,1610612738,125,0.595,0.857,0.528,37,39,1610612762,97,0.398,0.905,0.222,13,40,1
104,34,26,,3/23/2022,22101088,Final,1610612748,1610612744,2021,1610612748,104,0.435,0.762,0.389,26,34,1610612744,118,0.519,0.852,0.417,23,45,0
132,46,28,,3/23/2022,22101089,Final,1610612763,1610612751,2021,1610612763,132,0.465,0.864,0.5,28,46,1610612751,120,0.494,0.926,0.36,18,39,1
116,45,27,,3/23/2022,22101090,Final,1610612750,1610612756,2021,1610612750,116,0.442,0.864,0.302,27,45,1610612756,125,0.523,0.793,0.364,30,43,0
118,44,21,,3/23/2022,22101091,Final,1610612760,1610612753,2021,1610612760,118,0.481,0.833,0.415,21,44,1610612753,102,0.387,0.813,0.333,24,45,1
110,42,24,,3/23/2022,22101092,Final,1610612742,1610612745,2021,1610612742,110,0.488,0.818,0.242,24,42,1610612745,91,0.402,0.75,0.143,17,45,1
121,45,25,,3/23/2022,22101093,Final,1610612747,1610612755,2021,1610612747,121,0.515,0.625,0.367,25,45,1610612755,126,0.516,0.786,0.37,26,43,0
96,43,18,,3/23/2022,22101094,Final,1610612757,1610612759,2021,1610612757,96,0.383,0.944,0.269,18,43,1610612759,133,0.489,0.917,0.432,34,53,0
94,39,25,,3/22/2022,22101080,Final,1610612753,1610612744,2021,1610612753,94,0.43,0.8,0.278,25,39,1610612744,90,0.4,0.688,0.344,21,48,1
111,41,20,,3/22/2022,22101081,Final,1610612752,1610612737,2021,1610612752,111,0.488,0.538,0.382,20,41,1610612737,117,0.494,0.815,0.417,26,43,0
126,53,26,,3/22/2022,22101082,Final,1610612749,1610612741,2021,1610612749,126,0.61,0.7,0.429,26,53,1610612741,98,0.424,0.538,0.394,21,33,1
127,40,31,,3/22/2022,22101083,Final,1610612743,1610612746,2021,1610612743,127,0.542,0.913,0.5,31,40,1610612746,115,0.488,0.808,0.313,27,35,1
106,35,34,,3/21/2022,22101071,Final,1610612766,1610612740,2021,1610612766,106,0.506,0.867,0.351,34,35,1610612740,103,0.444,0.875,0.375,23,47,1
120,38,29,,3/21/2022,22101072,Final,1610612739,1610612747,2021,1610612739,120,0.523,0.842,0.359,29,38,1610612747,131,0.564,0.813,0.375,34,41,0
115,48,22,,3/21/2022,22101073,Final,1610612765,1610612757,2021,1610612765,115,0.424,0.829,0.257,22,48,1610612757,119,0.42,0.755,0.286,22,47,0
113,45,26,,3/21/2022,22101074,Final,1610612755,1610612748,2021,1610612755,113,0.5,0.75,0.405,26,45,1610612748,106,0.475,1,0.303,23,34,1
114,41,31,,3/21/2022,22101075,Final,1610612751,1610612762,2021,1610612751,114,0.542,0.867,0.367,31,41,1610612762,106,0.446,0.818,0.359,18,37,1
113,42,28,,3/21/2022,22101076,Final,1610612741,1610612761,2021,1610612741,113,0.489,0.583,0.393,28,42,1610612761,99,0.44,0.867,0.188,26,49,1
115,44,30,,3/21/2022,22101077,Final,1610612745,1610612764,2021,1610612745,115,0.494,0.846,0.513,30,44,1610612764,97,0.412,0.875,0.207,24,47,1
123,42,23,,3/21/2022,22101078,Final,1610612760,1610612738,2021,1610612760,123,0.516,0.714,0.459,23,42,1610612738,132,0.512,0.853,0.375,22,42,0
110,47,27,,3/21/2022,22101079,Final,1610612742,1610612750,2021,1610612742,110,0.482,0.762,0.304,27,47,1610612750,108,0.396,0.793,0.361,21,50,1
129,41,38,,3/20/2022,22101062,Final,1610612754,1610612757,2021,1610612754,129,0.571,0.857,0.429,38,41,1610612757,98,0.469,0.722,0.273,23,32,1
98,45,26,,3/20/2022,22101063,Final,1610612745,1610612763,2021,1610612745,98,0.43,0.583,0.323,26,45,1610612763,122,0.479,0.824,0.471,26,51,0
112,40,22,,3/20/2022,22101064,Final,1610612737,1610612740,2021,1610612737,112,0.471,0.87,0.313,22,40,1610612740,117,0.448,0.889,0.333,22,54,0
90,60,22,,3/20/2022,22101065,Final,1610612753,1610612760,2021,1610612753,90,0.386,0.792,0.226,22,60,1610612760,85,0.326,0.667,0.271,19,47,1
124,42,27,,3/20/2022,22101066,Final,1610612758,1610612756,2021,1610612758,124,0.429,0.833,0.471,27,42,1610612756,127,0.5,0.852,0.429,25,50,0
93,37,20,,3/20/2022,22101067,Final,1610612752,1610612762,2021,1610612752,93,0.373,0.714,0.4,20,37,1610612762,108,0.459,0.793,0.37,16,49,0
104,41,22,,3/20/2022,22101068,Final,1610612743,1610612738,2021,1610612743,104,0.402,0.8,0.359,22,41,1610612738,124,0.573,1,0.475,29,38,0
88,40,21,,3/20/2022,22101069,Final,1610612755,1610612761,2021,1610612755,88,0.411,0.75,0.259,21,40,1610612761,93,0.376,0.696,0.269,16,56,0
108,57,26,,3/20/2022,22101070,Final,1610612744,1610612759,2021,1610612744,108,0.456,0.714,0.333,26,57,1610612759,110,0.388,0.76,0.375,25,44,0
138,44,30,,3/19/2022,22101058,Final,1610612750,1610612749,2021,1610612750,138,0.511,0.846,0.468,30,44,1610612749,119,0.443,0.824,0.365,27,51,1
129,46,33,,3/19/2022,22101059,Final,1610612766,1610612742,2021,1610612766,129,0.5,0.778,0.476,33,46,1610612742,108,0.438,0.8,0.368,18,44,1
113,44,28,,3/19/2022,22101060,Final,1610612739,1610612765,2021,1610612739,113,0.511,0.565,0.385,28,44,1610612765,109,0.482,0.737,0.433,23,38,1
127,36,30,,3/19/2022,22101061,Final,1610612764,1610612747,2021,1610612764,127,0.518,0.839,0.419,30,36,1610612747,119,0.527,0.909,0.371,25,41,1
111,38,23,,3/18/2022,22101046,Final,1610612755,1610612742,2021,1610612755,111,0.493,0.913,0.421,23,38,1610612742,101,0.463,0.714,0.375,21,40,1
120,40,28,,3/18/2022,22101047,Final,1610612737,1610612763,2021,1610612737,120,0.495,0.81,0.464,28,40,1610612763,105,0.465,0.739,0.364,18,48,1
128,45,24,,3/18/2022,22101048,Final,1610612751,1610612757,2021,1610612751,128,0.584,0.848,0.4,24,45,1610612757,123,0.5,0.583,0.371,29,37,1
119,46,31,,3/18/2022,22101049,Final,1610612739,1610612743,2021,1610612739,119,0.449,0.654,0.378,31,46,1610612743,116,0.5,0.778,0.303,35,51,1
100,60,18,,3/18/2022,22101050,Final,1610612752,1610612764,2021,1610612752,100,0.344,0.778,0.303,18,60,1610612764,97,0.43,0.762,0.382,19,38,1
123,46,25,,3/18/2022,22101051,Final,1610612761,1610612747,2021,1610612761,123,0.505,0.65,0.324,25,46,1610612747,128,0.49,0.714,0.442,33,43,0
120,46,25,,3/18/2022,22101052,Final,1610612748,1610612760,2021,1610612748,120,0.484,0.833,0.353,25,46,1610612760,108,0.476,0.783,0.294,19,47,1
118,42,24,,3/18/2022,22101053,Final,1610612745,1610612754,2021,1610612745,118,0.494,0.875,0.444,24,42,1610612754,121,0.465,0.684,0.326,29,46,0
91,40,22,,3/18/2022,22101054,Final,1610612759,1610612740,2021,1610612759,91,0.36,0.8,0.25,22,40,1610612740,124,0.5,0.778,0.412,24,58,0
121,59,30,,3/18/2022,22101055,Final,1610612762,1610612746,2021,1610612762,121,0.485,0.786,0.364,30,59,1610612746,92,0.36,0.905,0.314,23,43,1
129,49,23,,3/18/2022,22101056,Final,1610612756,1610612741,2021,1610612756,129,0.56,0.923,0.44,23,49,1610612741,102,0.412,0.806,0.259,20,37,1
97,37,23,,3/18/2022,22101057,Final,1610612758,1610612738,2021,1610612758,97,0.418,0.75,0.361,23,37,1610612738,126,0.561,0.706,0.55,33,43,0
120,45,24,,3/17/2022,22101045,Final,1610612753,1610612765,2021,1610612753,120,0.485,0.714,0.367,24,45,1610612765,134,0.5,0.645,0.465,34,45,0
116,43,30,,3/16/2022,22101033,Final,1610612766,1610612737,2021,1610612766,116,0.494,0.826,0.314,30,43,1610612737,106,0.43,0.929,0.351,28,43,1
114,39,25,,3/16/2022,22101034,Final,1610612739,1610612755,2021,1610612739,114,0.488,0.844,0.321,25,39,1610612755,118,0.519,0.857,0.375,24,39,0
109,48,26,,3/16/2022,22101035,Final,1610612764,1610612743,2021,1610612764,109,0.471,0.71,0.217,26,48,1610612743,127,0.511,0.952,0.405,30,41,0
111,45,28,,3/16/2022,22101036,Final,1610612751,1610612742,2021,1610612751,111,0.495,0.8,0.346,28,45,1610612742,113,0.494,1,0.353,21,37,0
128,47,31,,3/16/2022,22101037,Final,1610612752,1610612757,2021,1610612752,128,0.5,0.821,0.421,31,47,1610612757,98,0.44,0.5,0.324,26,41,1
112,33,26,,3/16/2022,22101038,Final,1610612745,1610612756,2021,1610612745,112,0.494,0.632,0.41,26,33,1610612756,129,0.558,0.769,0.394,32,49,0
124,51,22,,3/16/2022,22101039,Final,1610612750,1610612747,2021,1610612750,124,0.444,0.871,0.405,22,51,1610612747,104,0.419,0.696,0.227,23,38,1
122,48,31,,3/16/2022,22101040,Final,1610612759,1610612760,2021,1610612759,122,0.439,0.85,0.463,31,48,1610612760,120,0.524,0.724,0.371,24,47,1
125,47,20,,3/16/2022,22101041,Final,1610612762,1610612741,2021,1610612762,125,0.506,0.759,0.487,20,47,1610612741,110,0.473,0.706,0.353,28,37,1
88,38,19,,3/16/2022,22101042,Final,1610612744,1610612738,2021,1610612744,88,0.372,0.813,0.229,19,38,1610612738,110,0.469,0.864,0.375,23,53,0
126,39,27,,3/16/2022,22101043,Final,1610612758,1610612749,2021,1610612758,126,0.489,0.857,0.372,27,39,1610612749,135,0.528,0.719,0.514,21,47,0
100,41,27,,3/16/2022,22101044,Final,1610612746,1610612761,2021,1610612746,100,0.487,0.867,0.367,27,41,1610612761,103,0.458,0.762,0.344,14,43,0
102,49,23,,3/15/2022,22101029,Final,1610612754,1610612763,2021,1610612754,102,0.418,0.737,0.2,23,49,1610612763,135,0.514,0.6,0.375,38,51,0
108,37,25,,3/15/2022,22101030,Final,1610612753,1610612751,2021,1610612753,108,0.379,0.778,0.366,25,37,1610612751,150,0.602,0.824,0.593,35,48,0
105,44,20,,3/15/2022,22101031,Final,1610612748,1610612765,2021,1610612748,105,0.403,0.897,0.364,20,44,1610612765,98,0.463,0.636,0.294,23,39,1
